id,name,addr,lat,lng,dong,detailtype
0,브랭섬홀아시아아이스링크,제주특별자치도 서귀포시 대정읍 글로벌에듀로 234(3번게이트),33.2899717861053,126.287264884162,대정읍 구억리,41
1,(주)제주해양레저투명카약,제주특별자치도 제주시 애월읍 애월로1길 22,33.4623287239726,126.310472392965,애월읍 애월리,42
2,1100고지(휴게소),제주특별자치도 서귀포시 1100로 1555,33.3578491473629,126.46242448237,색달동,21
3,1100고지(휴게소),제주특별자치도 서귀포시 1100로 1555,33.3578491473629,126.46242448237,색달동,52
4,1100고지습지,제주특별자치도 서귀포시 색달동 산 1-2,33.3575245371214,126.462896523457,색달동,21
5,1112도로,제주특별자치도 제주시 명림로 584 (봉개동),33.4400488067904,126.625203401207,봉개동,52
6,4·3해원방사탑,제주특별자치도 제주시 신산로 82,33.5054858498659,126.534739597022,일도이동,52
7,5.16도로숲터널,제주특별자치도 서귀포시 남원읍 신례리 산 2-1,33.3641266493346,126.605070169993,남원읍 신례리,21
8,5.16도로숲터널,제주특별자치도 서귀포시 남원읍 신례리 산 2-1,33.3641266493346,126.605070169993,남원읍 신례리,52
9,513텐동,제주특별자치도 제주시 테우해안로 46,33.4957675896913,126.439986583796,내도동,31
10,9.81파크,제주특별자치도 제주시 애월읍 천덕로 880-24,33.3901019408173,126.366630862509,애월읍 어음리,21
11,9.81파크,제주특별자치도 제주시 애월읍 천덕로 880-24,33.3901019408173,126.366630862509,애월읍 어음리,46
12,9연대본부옛터,제주특별자치도 서귀포시 대정읍 상모리 3392-3,33.2308336103709,126.262690091467,대정읍 상모리,52
13,Cafe몽스파,제주특별자치도 제주시 서사로 28,33.5098306939312,126.519546932598,삼도일동,31
14,M1971요트투어,제주특별자치도 서귀포시 대정읍 최남단해안로 128,33.2101161544348,126.257132162474,대정읍 하모리,21
15,OK승마장,제주특별자치도 서귀포시 표선면 번영로 2595,33.4027748167943,126.783193857633,표선면 성읍리,45
16,SM디지털아트뮤지엄,제주특별자치도 제주시 애월읍 애월해안로 516-7,33.4776700973418,126.360000440645,애월읍 신엄리,22
17,THEWE,제주특별자치도 서귀포시 1100로 453-95,33.2858507894235,126.444618497938,회수동,33
18,THEWE,제주특별자치도 서귀포시 1100로 453-95,33.2858507894235,126.444618497938,회수동,46
19,minagrooming(미나그루밍),제주특별자치도 제주시 한림읍 한림해안로 116,33.4134758994744,126.259879733717,한림읍 한림리,12
20,minagrooming(미나그루밍),제주특별자치도 제주시 한림읍 한림해안로 116,33.4134758994744,126.259879733717,한림읍 한림리,21
21,minagrooming(미나그루밍),제주특별자치도 제주시 한림읍 한림해안로 116,33.4134758994744,126.259879733717,한림읍 한림리,45
22,minagrooming(미나그루밍),제주특별자치도 제주시 한림읍 한림해안로 116,33.4134758994744,126.259879733717,한림읍 한림리,51
23,가마오름,제주특별자치도 제주시 한경면 청수서5길 63,33.3058185911377,126.249548049838,한경면 청수리,11
24,가마오름진지동굴,제주특별자치도 제주시 한경면 청수서5길 63,33.3058185911377,126.249548049838,한경면 청수리,52
25,가메오름,제주특별자치도 제주시 애월읍 고내리 125,33.4643619920749,126.351247313808,애월읍 고내리,11
26,가뫼물,제주특별자치도 서귀포시 남원읍 남위남성로 168,33.289952291732,126.693455642978,남원읍 남원리,22
27,가문이오름(감은이오름),제주특별자치도 서귀포시 표선면 남조로 1487-73,33.4014287623403,126.675670597493,표선면 가시리,13
28,가세오름,제주특별자치도 서귀포시 표선면 녹산로 554,33.3931470723999,126.723166640003,표선면 가시리,11
29,가시림,제주특별자치도 서귀포시 표선면 녹산로5번길 171 (가시리),33.3611552278502,126.751599251566,표선면 가시리,31
30,가시림,제주특별자치도 서귀포시 표선면 녹산로5번길 171 (가시리),33.3611552278502,126.751599251566,표선면 가시리,51
31,가파도,제주특별자치도 서귀포시 대정읍 가파리,33.1697319370923,126.271293664433,대정읍 가파리,22
32,가파초등학교마라분교장,제주특별자치도 서귀포시 대정읍 마라로 58,33.1192950745963,126.266719497241,대정읍 가파리,21
33,각시바우오름,제주특별자치도 서귀포시 호근동 2112,33.276757462252,126.526958677517,호근동,12
34,간세공방,제주특별자치도 서귀포시 중정로 22,33.2474054910319,126.558657418955,서귀동,32
35,간세공방,제주특별자치도 서귀포시 중정로 22,33.2474054910319,126.558657418955,서귀동,48
36,감귤박물관,제주특별자치도 서귀포시 효돈순환로 441,33.271593041773,126.607428496419,신효동,32
37,감귤박물관월라봉산책로-생이소리길,제주특별자치도 서귀포시 효돈순환로 441,33.271593041773,126.607428496419,신효동,22
38,감귤상웨빵체험,제주특별자치도 서귀포시 남원읍 하례중앙로 95,33.269169761325,126.625351256955,남원읍 하례리,41
39,감수굴밭담길,제주특별자치도 제주시 구좌읍 평대7길 34,33.5310269077995,126.843267842652,구좌읍 평대리,11
40,갑자기히어로즈벽화길,제주특별자치도 제주시 애월읍 금성1길 29-3,33.4468784107838,126.299433475442,애월읍 금성리,23
41,갓전시관[갓전수교육관],제주특별자치도 제주시 조천읍 남조로 1904,33.4372107533967,126.67069358681,조천읍 교래리,32
42,강병대교회,제주특별자치도 서귀포시 대정읍 상모대서로 43-3,33.2266655675601,126.257374197062,대정읍 상모리,52
43,강정어촌계,제주특별자치도 서귀포시 말질로 290,33.2275607667399,126.47471504616,강정동,21
44,강정천유원지,제주특별자치도 서귀포시 강정통물로 (강정동),33.2356507580311,126.476243192853,강정동,42
45,개떼목장,제주특별자치도 서귀포시 안덕면 평화로 486 (덕수리),33.2793750671339,126.317938171587,안덕면 덕수리,31
46,개떼목장,제주특별자치도 서귀포시 안덕면 평화로 486 (덕수리),33.2793750671339,126.317938171587,안덕면 덕수리,45
47,개떼목장,제주특별자치도 서귀포시 안덕면 평화로 486 (덕수리),33.2793750671339,126.317938171587,안덕면 덕수리,51
48,개미남,제주특별자치도 제주시 구산로 26,33.4830325626322,126.537992708959,아라일동,45
49,개오름,제주특별자치도 서귀포시 표선면 성읍이리로57번길 162,33.4238317194182,126.76821649479,표선면 성읍리,12
50,개오리오름,제주특별자치도 제주시 봉개동,33.4917232670658,126.594687244154,봉개동,12
51,개인공간,제주특별자치도 제주시 매촌1길 3-1,33.5158782657484,126.58902497386,도련이동,45
52,갤러리2중선농원,제주특별자치도 제주시 영평길 269,33.4781647535585,126.570246815532,월평동,32
53,거린오름(북오름),제주특별자치도 서귀포시 안덕면 동광리 산 94,33.3026723449881,126.332023417872,안덕면 동광리,11
54,거문오름(UNESCO세계자연유산),제주특별자치도 제주시 조천읍 선교로 569-36,33.4569198735739,126.714752055141,조천읍 선흘리,12
55,거믄여해안경승지,제주특별자치도 서귀포시 516로,33.3250814262979,126.598850400937,동홍동 ,21
56,거슨새미오름,제주특별자치도 제주시 구좌읍 송당리 산 145,33.450578540529,126.760857439089,구좌읍 송당리,13
57,거인의정원,제주특별자치도 제주시 대원길 58,33.471844584242,126.535248115682,아라일동,32
58,거친오름,제주특별자치도 제주시 명림로 520 (봉개동),33.4443239221222,126.6266892746,봉개동,12
59,건강과성박물관,제주특별자치도 서귀포시 안덕면 일주서로 1611,33.2548469661363,126.346583683696,안덕면 감산리,32
60,건강장수마을산양리농어촌체험마을,제주시 한경면 중산간서로 3169,33.2940425711363,126.232918465012,한경면 청수리,41
61,걸매생태공원,제주특별자치도 서귀포시 서홍동 1207,33.2514199379663,126.554744909063,서홍동,22
62,걸매예술마을,제주특별자치도 서귀포시 서홍로 4-42,33.2499840598945,126.55506327599,서홍동,41
63,걸서악오름,제주특별자치도 서귀포시 남원읍 하례로 393-1,33.2820314973438,126.621213684907,남원읍 하례리,12
64,걸서악오름,제주특별자치도 서귀포시 남원읍 하례로 393-1,33.2820314973438,126.621213684907,남원읍 하례리,21
65,검멀레동굴,제주특별자치도 제주시 우도면,33.5064494277494,126.952985318412,우도면,22
66,검멀레해변,제주특별자치도 제주시 우도면 우도해안길,33.5244410859691,126.952301716975,우도면 연평리,21
67,게우지코지,제주특별자치도 서귀포시 하효동,33.2566103527058,126.618338420041,하효동,21
68,고근산(고공산),제주특별자치도 서귀포시 고근산로202번길 48,33.2707071526572,126.512798354601,서호동,11
69,고내리포구,제주특별자치도 제주시 애월읍 고내리,33.4658420909653,126.341341321372,애월읍 고내리,22
70,"고내봉(고내오름,고니오름,망오름)",제주특별자치도 제주시 애월읍 고내리 산 3-1,33.4600221944508,126.34066723695,애월읍 고내리,11
71,고려민박,제주특별자치도 제주시 추자면 영흥4길 66,33.9587091732006,126.29776164285,추자면 영흥리,12
72,고마워토토아뜰리에,제주특별자치도 제주시 애월읍 고성북길 112,33.469814211661,126.413086000887,애월읍 상귀리,31
73,고사리숲,제주특별자치도 제주시 애월읍 평화로 2715 제주관광대학교 내 창업보육센터 본관 315호,33.4474802259546,126.43430282708,애월읍 광령리,22
74,고산일과해안도로,제주특별자치도 서귀포시 대정읍 영락하동로 9-6,33.2563964540886,126.209954498632,대정읍 영락리,21
75,고살리숲길,제주특별자치도 서귀포시 남원읍 하례리 산 54-2,33.3171452760362,126.598519589705,남원읍 하례리,11
76,고성2119펜션위플레이독,제주특별자치도 서귀포시 성산읍 서성일로1136번길 10-1,33.444024389637,126.899752130045,성산읍 고성리,47
77,고씨주택,제주특별자치도 제주시 관덕로17길 27-1,33.5149162873584,126.528319477559,일도일동,23
78,고요산책,제주특별자치도 제주시 중앙로12길 5,33.5118191452655,126.523865453693,이도일동,22
79,고포잇다이브센터,제주특별자치도 서귀포시 이어도로 685-1,33.2347400373382,126.489058889298,강정동,41
80,고흐의정원,제주특별자치도 서귀포시 성산읍 삼달신풍로 126-5,33.3734094632983,126.844086486445,성산읍 삼달리,22
81,곤물,제주특별자치도 서귀포시 안덕면 화순서서로64번길 64-4,33.2518997633631,126.332795763511,안덕면 화순리,52
82,곤흘동(곤을동)마을터,제주특별자치도 제주시 화북1동 4438,33.5217955033773,126.557363496033,화북일동,52
83,골프탕탕,제주특별자치도 서귀포시 안덕면 산록남로 762번길 71,33.3029855205251,126.392815705307,안덕면 상천리,48
84,곱뜨락아띠향수공방,제주특별자치도 서귀포시 안덕면 사계중앙로3번길 22,33.2302117461154,126.299666444897,안덕면 사계리,46
85,공천포,제주특별자치도 서귀포시 남원읍 신례리,33.3396592626517,126.620155016799,남원읍 신례리,52
86,공천포구,제주특별자치도 서귀포시 남원읍 신례리,33.3396592626517,126.620155016799,남원읍 신례리,23
87,곶자왈,제주특별자치도 서귀포시 대정읍 신평리,33.2669999460488,126.256349864542,대정읍 신평리,11
88,곽지패총,제주특별자치도 제주시 애월읍 곽지리 2043-1,33.4459906221283,126.307087715214,애월읍 곽지리,52
89,곽지해수욕장,제주특별자치도 제주시 애월읍 애월원당길 (곽지리),33.4519158879419,126.322595382967,애월읍 곽지리,42
90,곽지해수욕장야영장,제주특별자치도 제주시 애월읍 곽지리 1565,33.4507837937137,126.305537194637,애월읍 곽지리,42
91,관덕정,제주특별자치도 제주시 관덕로 19,33.5133680610848,126.521474544312,삼도이동,22
92,관음사,제주특별자치도 제주시 산록북로 660,33.4217203735021,126.558750751081,아라일동,22
93,관음사군주둔지옛터,제주특별자치도 제주시 산록북로 660,33.4217203735021,126.558750751081,아라일동,52
94,관음사템플스테이,제주시 산록북로 660,33.4217203735021,126.558750751081,아라일동,22
95,광령귤나무,제주특별자치도 제주시 애월읍 광령8길 24-2,33.4590015625932,126.439036113159,애월읍 광령리,52
96,광치기해변,제주특별자치도 서귀포시 성산읍 섭지코지로 63,33.4370213964037,126.922403414639,성산읍 고성리,21
97,교래자연휴양림,제주특별자치도 제주시 조천읍 남조로 2023,33.4513645690599,126.656710998359,조천읍 교래리,22
98,구엄리돌염전,제주특별자치도 제주시 애월읍 애월해안로 708,33.4825790977601,126.377408940163,애월읍 구엄리,52
99,구엄포구,제주특별자치도 제주시 애월읍 구엄리,33.4790082734706,126.380395092464,애월읍 구엄리,52
100,구좌해안로,제주특별자치도 제주시 구좌읍 구좌해안로,33.5588536594122,126.726951776235,구좌읍,11
101,국립제주박물관,제주특별자치도 제주시 일주동로 17,33.5137967055663,126.547909557026,건입동,32
102,"군산(군산오름,코메오름)",제주특별자치도 서귀포시 안덕면 창천리 산 3-1,33.2515973888648,126.367481160108,안덕면 창천리,11
103,굴동포구,제주특별자치도 제주시 구좌읍 해맞이해안로,33.5323494390827,126.847656546382,구좌읍 하도리 ,52
104,굿다이버,제주특별자치도 서귀포시 중산간서로 41 (강정동),33.2610652424277,126.506051919799,강정동,42
105,궁대오름(궁대악),제주특별자치도 서귀포시 성산읍 금백조로 446,33.4405555582142,126.822048928836,성산읍 수산리,22
106,귀덕연대,제주특별자치도 제주시 한림읍 귀덕14길 14-5,33.4418366695746,126.293160783073,한림읍 귀덕리,52
107,귀빈사,제주특별자치도 제주시 구좌읍 비자림로 1456,33.4447365885176,126.759099253491,구좌읍 송당리,52
108,귤밭76번지,제주특별자치도 제주시 화북이동 5495-2,33.4932106218954,126.556236333795,화북이동,41
109,귤빛캠핑장,제주특별자치도 제주시 조천읍 함와로 428,33.5039255969304,126.673803228719,조천읍 대흘리,48
110,그대와함께라면,서귀포시 성산읍 환해장성로 929,33.43397591681,126.915622930933,성산읍 고성리,31
111,그랑블루요트투어,제주특별자치도 서귀포시 대포로 172-7 2층 그랑블루요트,33.2382603194251,126.439558497368,대포동,42
112,그랑블루호(선상낚시),제주특별자치도 서귀포시 남원읍 위미중앙로180번길 10,33.2746479566242,126.662524152012,남원읍 위미리,42
113,그레이그로브,제주특별자치도 서귀포시 안덕면 형제해안로 70,33.2258392129178,126.29981736589,안덕면 사계리,31
114,그루밍제주,제주특별자치도 서귀포시 천제연로 357,33.2525336200709,126.442779952795,회수동,45
115,그리스신화박물관/트릭아이미술관,제주특별자치도 제주시 한림읍 광산로 942,33.3480861338113,126.357521258907,한림읍 금악리,32
116,그림그리는펜션,제주도 서귀포시 성산읍 금백조로131번길 181,33.4312118880671,126.843807076302,성산읍 수산리,12
117,그제바람윈드서핑패들보드,제주특별자치도 제주시 선사로8길 13-4,33.5260342384826,126.586853052021,삼양일동,41
118,그초록,제주특별자치도 제주시 구좌읍 행원로7길 23-16,33.5563748895924,126.806400947611,구좌읍 행원리,31
119,금능석물원,제주특별자치도 제주시 한림읍 한림로 176,33.3846916474293,126.22673650527,한림읍 금능리,32
120,금능이큐스테이호텔,제주특별자치도 제주시 한림읍 금능남1길 6-1,33.3852626736103,126.229876590689,한림읍 금능리,12
121,금능이큐스테이호텔,제주특별자치도 제주시 한림읍 금능남1길 6-1,33.3852626736103,126.229876590689,한림읍 금능리,21
122,금능이큐스테이호텔,제주특별자치도 제주시 한림읍 금능남1길 6-1,33.3852626736103,126.229876590689,한림읍 금능리,45
123,금능이큐스테이호텔,제주특별자치도 제주시 한림읍 금능남1길 6-1,33.3852626736103,126.229876590689,한림읍 금능리,51
124,금능제면소,제주특별자치도 제주시 한림읍 금능길 47,33.3881779424926,126.228422224326,한림읍 금능리,31
125,금능제면소,제주특별자치도 제주시 한림읍 금능길 47,33.3881779424926,126.228422224326,한림읍 금능리,51
126,금능포구,제주특별자치도 제주시 한림읍 금능리,33.3750131625829,126.235818589994,한림읍 금능리,52
127,금능해수욕장,제주특별자치도 제주시 한림읍 금능길 119-10,33.3904006277236,126.236205125385,한림읍 금능리,42
128,금당목장ATV,제주특별자치도 서귀포시 안덕면 신화역사로685번길 13-16,33.3141463310042,126.358078748572,안덕면 동광리,41
129,금덕무환자나무및팽나무군락,제주특별자치도 제주시 애월읍 유수암리 1920,33.4417808952222,126.400640556971,애월읍 유수암리,52
130,금룡사,제주특별자치도 제주시 구좌읍 김녕로 148-11,33.5537748400439,126.753749090639,구좌읍 김녕리,32
131,금룡사템플스테이,제주특별자치도 제주시 구좌읍 김녕로 148-11,33.5537748400439,126.753749090639,구좌읍 김녕리,22
132,금성포구,제주특별자치도 제주시 애월읍 금성리 573-1,33.4468383951546,126.298192482405,애월읍 금성리,52
133,금악오름(왕매),제주특별자치도 제주시 한림읍 금악리 산 1-1,33.3556958434344,126.305586388283,한림읍 금악리,11
134,금요일의아침조금,제주특별자치도 제주시 가령골1길 12,33.5031408507448,126.537447677444,이도이동,51
135,기독교순례길1코스(순종의길),제주특별자치도 제주시 애월읍 금성하안길 3,33.4465346819647,126.302688575931,애월읍 금성리,11
136,기독교순례길2코스(순교의길),제주특별자치도 제주시 한림읍 협재8길 8,33.3947278253859,126.243006836797,한림읍 협재리,11
137,기독교순례길3코스(사명의길),제주특별자치도 제주시 한경면 조수3길 7,33.3369017424283,126.231058977858,한경면 조수리,11
138,기독교순례길4코스(화해의길),제주특별자치도 서귀포시 대정읍 추사로36번길 11,33.25096739362,126.279436673718,대정읍 안성리,11
139,김경숙해바라기농장,제주특별자치도 제주시 번영로 854-1,33.4774072478568,126.627592341467,회천동,22
140,김녕지질트레일,제주특별자치도 제주시 구좌읍 김녕로 209,33.555154006244,126.762752337789,구좌읍 김녕리,11
141,김녕청굴물,제주특별자치도 제주시 구좌읍 김녕리 1296,33.5579920949384,126.751295299024,구좌읍 김녕리,42
142,김녕금속공예벽화마을,제주특별자치도 제주시 구좌읍 김녕항3길 18-16,33.5579308133667,126.746507670964,구좌읍 김녕리,52
143,김녕사굴,제주특별자치도 제주시 구좌읍 덕천리 201-4,33.5010172496643,126.773651004143,구좌읍 덕천리,52
144,김녕요트투어,제주특별자치도 제주시 구좌읍 구좌해안로 229-16,33.5582479162063,126.7372597689,구좌읍 김녕리,42
145,김녕항,제주특별자치도 제주시 구좌읍 김녕항1길 50-13,33.5580451011431,126.740228156582,구좌읍 김녕리,21
146,김녕항,제주특별자치도 제주시 구좌읍 김녕항1길 50-13,33.5580451011431,126.740228156582,구좌읍 김녕리,52
147,김녕해수욕장,제주특별자치도 제주시 구좌읍 구좌해안로 237,33.5572081367731,126.736551213927,구좌읍 김녕리,42
148,김녕해수욕장야영장,제주특별자치도 제주시 구좌읍 해맞이해안로 7-6,33.5571072797716,126.759838589893,구좌읍 김녕리,42
149,김녕해안도로,제주특별자치도 제주시 구좌읍 김녕리,33.5501078240443,126.757835437154,구좌읍 김녕리,23
150,김만덕객주,제주특별자치도 제주시 임항로 68,33.5165771541236,126.532183623962,건입동,51
151,김만덕기념관,제주특별자치도 제주시 산지로 7,33.5158749758985,126.530391302407,건입동,32
152,김서프제주,제주특별자치도 서귀포시 색달로81번길 39,33.2616755063947,126.408081859337,색달동,42
153,김영갑갤러리두모악,제주특별자치도 서귀포시 성산읍 삼달로 137,33.372367631088,126.854245793009,성산읍 삼달리,32
154,김영수도서관,제주특별자치도 제주시 중앙로8길 18,33.5149928260172,126.521383690283,삼도이동,32
155,김택화미술관,제주특별자치도 제주시 조천읍 신흥로 1,33.5437574710787,126.653178598011,조천읍 신흥리,32
156,김한미술관&카페3206,제주특별자치도 제주시 한림읍 한상로 115,33.409043091002,126.287168242607,한림읍 상대리,32
157,깅코,제주특별자치도 제주시 도령로 100,33.4908411423964,126.488604104674,연동,31
158,까끄래기오름,제주시 조천읍 교래리 128,33.4307503132135,126.702762563316,조천읍 교래리,22
159,꼬라지오,제주특별자치도 서귀포시 일주동로 8777,33.2525201710352,126.550726655005,서홍동,31
160,꽃썸,제주특별자치도 서귀포시 안덕면 동광로 151,33.3097350065685,126.34015745353,안덕면 동광리,23
161,꿈바당어린이도서관,제주특별자치도 제주시 연오로 140,33.4805911262,126.499739636183,연동,32
162,꿈바당어린이도서관,제주특별자치도 제주시 연오로 140,33.4805911262,126.499739636183,연동,52
163,나무식탁,제주특별자치도 서귀포시 대정읍 도원로 214,33.2780709413505,126.19160126931,대정읍 신도리,31
164,나바론절벽,제주특별자치도 제주시 추자면 영흥리 산 19,33.9564400554597,126.293961476379,추자면 영흥리,21
165,낙선동4.3성,제주특별자치도 제주시 조천읍 선흘서5길 13,33.5148828321988,126.694502811185,조천읍 선흘리,52
166,낙천리아홉굿의자마을,제주시 한경면 낙수로 97,33.3279027400347,126.226254961964,한경면 낙천리,23
167,낙천리아홉굿의자마을,제주시 한경면 낙수로 97,33.3279027400347,126.226254961964,한경면 낙천리,41
168,낙천아홉굿마을의자공원,제주특별자치도 제주시 한경면 낙수로 97,33.3279027400347,126.226254961964,한경면 낙천리,22
169,낙타트래킹,제주특별자치도 서귀포시 표선면 번영로 2564-21,33.4026984441641,126.778645672817,표선면 성읍리,48
170,난드르바당,제주특별자치도 서귀포시 하예하동로16번길 11-1,33.2346304868714,126.371011234527,하예동,31
171,난산리다방,제주특별자치도 서귀포시 성산읍 난산로41번길 39-2,33.3989434701253,126.867902004261,성산읍 난산리,31
172,난산리다방,제주특별자치도 서귀포시 성산읍 난산로41번길 39-2,33.3989434701253,126.867902004261,성산읍 난산리,51
173,남내소,제주특별자치도 서귀포시 남원읍 하례로,33.2835683964012,126.620735246469,남원읍 하례리 ,22
174,남두연대,제주특별자치도 제주시 애월읍 신엄리 2780-1,33.4792175322541,126.358456899179,애월읍 신엄리,52
175,남문지못,제주특별자치도 서귀포시 대정읍 인성리 392,33.2465675729904,126.276339149262,대정읍 인성리,52
176,남수각하늘길벽화거리,제주특별자치도 제주시 중앙로13길 32,33.5114273748068,126.527744188208,일도일동,21
177,남원위미2리어촌계,제주특별자치도 서귀포시 남원읍 태위로 208,33.2748389782384,126.669390518687,남원읍 위미리,21
178,남원큰엉해변,제주특별자치도 서귀포시 남원읍 태위로 522-17,33.2733498193692,126.703711977934,남원읍 남원리,21
179,남원항(남원포구),제주특별자치도 서귀포시 남원읍 남태해안로 140,33.2778173019586,126.719604623129,남원읍 남원리,21
180,남원항(남원포구),제주특별자치도 서귀포시 남원읍 남태해안로 140,33.2778173019586,126.719604623129,남원읍 남원리,52
181,납읍난대림금산공원,제주특별자치도 제주시 애월읍 납읍리 1457-1,33.4340736545144,126.331385973796,애월읍 납읍리,11
182,내창트레킹,제주특별자치도 서귀포시 남원읍 하례중앙로 95,33.269169761325,126.625351256955,남원읍 하례리,11
183,너는파라다이스길리,제주특별자치도 제주시 구좌읍 월정1길 65,33.5566857152795,126.793701539594,구좌읍 월정리,31
184,너도나도ATV,제주특별자치도 제주시 조천읍 비자림로 1053,33.434720161187,126.717209519283,조천읍 교래리,23
185,너도나도ATV,제주특별자치도 제주시 조천읍 비자림로 1053,33.434720161187,126.717209519283,조천읍 교래리,41
186,너븐숭이4.3기념관,제주특별자치도 제주시 조천읍 북촌3길 3,33.5460149487699,126.688656387157,조천읍 북촌리,52
187,넌걸어난탈래,제주특별자치도 제주시 우도면 2395-5,33.5093234634825,126.943678244463,우도면 연평리,43
188,넥슨컴퓨터박물관,제주특별자치도 제주시 1100로 3198-8,33.4721199545726,126.485799750022,노형동,32
189,노루생태관찰원,제주특별자치도 제주시 명림로 520,33.4443239221222,126.6266892746,봉개동,21
190,노루생태관찰원,제주특별자치도 제주시 명림로 520,33.4443239221222,126.6266892746,봉개동,41
191,노리매공원,제주특별자치도 서귀포시 대정읍 중산간서로 2260-15,33.2825441646059,126.287343832589,대정읍 구억리,21
192,노을승마장,제주특별자치도 제주시 우도면 우도해안길 406-1,33.5129498526641,126.946441297344,우도면 연평리,45
193,노을해안1014,제주특별자치도 제주시 한경면 노을해안로 1014,33.297677190916,126.168559012143,한경면 고산리,41
194,노을해안로,제주특별자치도 서귀포시 대정읍 노을해안로 24,33.2425116416086,126.224396456812,대정읍 일과리,11
195,노형수퍼마켙,제주특별자치도 제주시 노형로 89,33.4649423421818,126.455168486651,해안동,32
196,녹산로유채꽃길,제주특별자치도 서귀포시 표선면 가시리 산 87-15,33.3984052242241,126.719921380523,표선면 가시리,21
197,논짓물,제주특별자치도 서귀포시 하예동,33.2412109273802,126.378717518735,하예동,22
198,놀멍쉬멍고르멍(애견카페),제주특별자치도 서귀포시 현청로 51,33.2657384879915,126.555920480286,서홍동,31
199,놀자개,제주특별자치도 제주시 오광로 143,33.4838256297963,126.462120331417,노형동,45
200,농개,제주특별자치도 서귀포시 성산읍 환해장성로111번길 4,33.3818096029132,126.880035124301,성산읍 신산리,22
201,높은오름,제주특별자치도 제주시 구좌읍 송당리 산 213-1,33.4573241976962,126.792603695849,구좌읍 송당리,22
202,누바비치,제주특별자치도 서귀포시 대포로 148-15,33.236914817749,126.436742538765,대포동,31
203,누운오름(한림읍),제주특별자치도 제주시 한림읍 금악리 188-2,33.3639244772624,126.324099025531,한림읍 금악리,11
204,누웨마루거리(구바오젠),제주특별자치도 제주시 신광로 47,33.4877543819398,126.490293916618,연동,22
205,눈물의십자가,제주 제주시 추자면,33.9637161687124,126.296120635115,추자면,52
206,느지리오름(망오름),제주특별자치도 제주시 한림읍 상명리 산 5,33.3653383204335,126.261645705219,한림읍 상명리,11
207,니모메빈티지라운지,제주특별자치도 제주시 일주서로 7335-8,33.4937242247573,126.430941515551,외도이동,31
208,니모스토리,제주특별자치도 제주시 구좌읍 김녕로17길 33-1,33.5582537895948,126.75398384905,구좌읍 김녕리,42
209,다끄네포구(용담포구),제주특별자치도 제주시 용담3동,33.5176026138478,126.492845368496,용담삼동,52
210,다니쉬,제주특별자치도 제주시 조천읍 함덕16길 56,33.5421281501169,126.663683484297,조천읍 함덕리,31
211,다랑쉬굴,제주특별자치도 제주시 구좌읍 세화리 2608-6,33.4697053269171,126.831815306839,구좌읍 세화리,52
212,다랑쉬마을,제주특별자치도 제주시 구좌읍 다랑쉬로 406-25,33.4705149213903,126.823416596935,구좌읍 세화리,52
213,다랑쉬오름(월랑봉),제주특별자치도 제주시 구좌읍 세화리 2705,33.4750169662769,126.826518297601,구좌읍 세화리,11
214,다려도,제주특별자치도 제주시 조천읍 북촌리,33.5432218830703,126.690806655902,조천읍 북촌리,21
215,다이나믹메이즈,제주특별자치도 서귀포시 표선면 번영로 2644,33.3991114773805,126.784705796572,표선면 성읍리,32
216,다이브맵,제주특별자치도 서귀포시 서호중앙로 55,33.2525493248565,126.518614403836,서호동,48
217,단산(바굼지오름),제주특별자치도 서귀포시 안덕면 향교로 165-23,33.2399359491313,126.289619313456,안덕면 사계리,21
218,단산과방사탑,제주특별자치도 제주시 조천읍 신흥로1길 25,33.5474206687694,126.650464780183,조천읍 신흥리,52
219,달이뜨는식탁,제주특별자치도 제주시 구좌읍 월정1길 14,33.5531562333126,126.790793251853,구좌읍 월정리,31
220,달중이네펫호텔,제주특별자치도 제주시 정존15길 20,33.4869264812213,126.477613642556,노형동,12
221,달중이네펫호텔,제주특별자치도 제주시 정존15길 20,33.4869264812213,126.477613642556,노형동,21
222,달중이네펫호텔,제주특별자치도 제주시 정존15길 20,33.4869264812213,126.477613642556,노형동,45
223,달중이네펫호텔,제주특별자치도 제주시 정존15길 20,33.4869264812213,126.477613642556,노형동,51
224,닭머르해안길,제주특별자치도 제주시 조천읍 신촌북3길 62-1,33.5378165657626,126.613255991755,조천읍 신촌리,11
225,답다니탑망대(하트원담),제주특별자치도 제주시 우도면 연평리 798,33.5245908506294,126.952559341545,우도면 연평리,21
226,"당산봉(당오름,차귀오름)",제주특별자치도 제주시 한경면 고산리 산 15,33.307492925113,126.172147428337,한경면 고산리,11
227,당오름,제주특별자치도 제주시 구좌읍 송당리 산 199-1,33.4660868077143,126.776907427325,구좌읍 송당리,12
228,당오름(안덕면),제주특별자치도 서귀포시 안덕면 동광리 산 68-1,33.333250368739,126.335999672877,안덕면 동광리,11
229,당오름(한경면),제주특별자치도 제주시 한경면 용수리 산 18,33.3082689284321,126.173556061132,한경면 용수리,11
230,당케산물(당케포구),제주특별자치도 서귀포시 표선면 표선당포로,33.3257853298781,126.844133225419,표선면 표선리 ,52
231,당포로나인돈카츠,제주특별자치도 서귀포시 표선면 표선당포로 9,33.3257597440874,126.84357564147,표선면 표선리,31
232,대림리선돌,제주특별자치도 제주시 한림읍 대림리,33.4223731053321,126.27757210323,한림읍 대림리,52
